ID,hijri_year,gregorian_date,gregorian_year,gregorian_month,gregorian_day,region_number,region_name,male_count,female_count,age_under_18,age_18_to_30,age_30_to_40,age_40_to_50,age_over_50,saudi_national_count,non_saudi_national_count,death_flag,injured_flag,total_deaths,total_injuries
1,1437,10/14/2015,2015,10,14,1,riyadh,279,31,65,94,125,15,11,172,138,0,1,0,310
2,1437,11/13/2015,2015,11,13,1,riyadh,245,93,61,89,82,63,43,204,134,0,1,0,338
3,1437,12/12/2015,2015,12,12,1,riyadh,244,89,59,88,85,59,42,187,146,0,1,0,333
4,1437,1/11/2016,2016,1,11,1,riyadh,303,36,61,89,81,64,44,177,162,0,1,0,339
5,1437,2/10/2016,2016,2,10,1,riyadh,294,29,56,84,79,62,42,158,165,0,1,0,323
6,1437,3/10/2016,2016,3,10,1,riyadh,306,37,91,87,83,63,19,195,148,0,1,0,343
7,1437,4/8/2016,2016,4,8,1,riyadh,344,33,36,144,131,36,30,177,200,0,1,0,377
8,1437,5/8/2016,2016,5,8,1,riyadh,337,45,26,163,131,39,23,209,173,0,1,0,382
9,1437,6/6/2016,2016,6,6,1,riyadh,423,46,108,146,136,44,35,205,264,0,1,0,469
10,1437,7/6/2016,2016,7,6,1,riyadh,314,35,32,106,55,142,14,194,155,0,1,0,349
11,1437,8/4/2016,2016,8,4,1,riyadh,254,22,46,68,83,49,30,149,127,0,1,0,276
12,1437,9/2/2016,2016,9,2,1,riyadh,330,38,68,132,111,34,23,169,199,0,1,0,368
13,1437,10/14/2015,2015,10,14,2,madinah,298,43,2,30,98,145,66,160,181,0,1,0,341
14,1437,11/13/2015,2015,11,13,2,madinah,337,41,20,90,120,87,61,206,172,0,1,0,378
15,1437,12/12/2015,2015,12,12,2,madinah,286,71,50,120,65,82,40,220,137,0,1,0,357
16,1437,1/11/2016,2016,1,11,2,madinah,265,69,44,78,69,93,50,148,186,0,1,0,334
17,1437,2/10/2016,2016,2,10,2,madinah,293,44,55,68,81,70,63,168,169,0,1,0,337
18,1437,3/10/2016,2016,3,10,2,madinah,323,80,69,82,94,102,56,189,214,0,1,0,403
19,1437,4/8/2016,2016,4,8,2,madinah,311,58,70,78,76,86,59,172,197,0,1,0,369
20,1437,5/8/2016,2016,5,8,2,madinah,288,59,59,73,76,78,61,175,172,0,1,0,347
21,1437,6/6/2016,2016,6,6,2,madinah,309,46,15,46,50,80,164,140,215,0,1,0,355
22,1437,7/6/2016,2016,7,6,2,madinah,294,30,40,50,110,35,89,192,132,0,1,0,324
23,1437,8/4/2016,2016,8,4,2,madinah,254,61,40,85,90,60,40,149,166,0,1,0,315
24,1437,9/2/2016,2016,9,2,2,madinah,278,46,25,60,121,87,31,194,130,0,1,0,324
25,1437,10/14/2015,2015,10,14,3,easternprovince,264,166,24,119,110,108,69,249,181,0,1,0,430
26,1437,11/13/2015,2015,11,13,3,easternprovince,448,101,34,168,145,123,79,357,192,0,1,0,549
27,1437,12/12/2015,2015,12,12,3,easternprovince,341,117,36,154,133,81,54,311,147,0,1,0,458
28,1437,1/11/2016,2016,1,11,3,easternprovince,386,111,29,164,136,103,65,340,157,0,1,0,497
29,1437,2/10/2016,2016,2,10,3,easternprovince,361,62,21,145,112,89,56,270,153,0,1,0,423
30,1437,3/10/2016,2016,3,10,3,easternprovince,312,79,33,131,120,66,41,301,90,0,1,0,391
31,1437,4/8/2016,2016,4,8,3,easternprovince,284,85,26,114,106,79,44,238,131,0,1,0,369
32,1437,5/8/2016,2016,5,8,3,easternprovince,310,69,16,127,109,78,49,234,145,0,1,0,379
33,1437,6/6/2016,2016,6,6,3,easternprovince,250,40,38,59,95,73,25,190,100,0,1,0,290
34,1437,7/6/2016,2016,7,6,3,easternprovince,241,94,63,126,81,44,21,190,145,0,1,0,335
35,1437,8/4/2016,2016,8,4,3,easternprovince,245,129,50,141,94,56,33,218,156,0,1,0,374
36,1437,9/2/2016,2016,9,2,3,easternprovince,291,107,39,123,120,84,32,238,160,0,1,0,398
37,1437,10/14/2015,2015,10,14,4,northernborders,45,7,15,16,11,7,3,36,16,0,1,0,52
38,1437,11/13/2015,2015,11,13,4,northernborders,45,2,9,18,12,6,2,41,6,0,1,0,47
39,1437,12/12/2015,2015,12,12,4,northernborders,44,18,21,19,13,8,1,58,4,0,1,0,62
40,1437,1/11/2016,2016,1,11,4,northernborders,70,9,12,29,28,4,6,62,17,0,1,0,79
41,1437,2/10/2016,2016,2,10,4,northernborders,67,11,15,33,19,7,4,66,12,0,1,0,78
42,1437,3/10/2016,2016,3,10,4,northernborders,39,5,14,22,3,3,2,36,8,0,1,0,44
43,1437,4/8/2016,2016,4,8,4,northernborders,47,2,18,16,14,1,0,40,9,0,1,0,49
44,1437,5/8/2016,2016,5,8,4,northernborders,35,2,5,14,10,7,1,28,9,0,1,0,37
45,1437,6/6/2016,2016,6,6,4,northernborders,47,3,9,6,26,7,2,26,24,0,1,0,50
46,1437,7/6/2016,2016,7,6,4,northernborders,36,8,6,14,14,6,4,37,7,0,1,0,44
47,1437,8/4/2016,2016,8,4,4,northernborders,32,6,14,6,7,6,5,30,8,0,1,0,38
48,1437,9/2/2016,2016,9,2,4,northernborders,45,6,9,26,8,4,4,30,21,0,1,0,51
49,1437,10/14/2015,2015,10,14,5,tabuk,186,28,27,90,61,28,8,158,56,0,1,0,214
50,1437,11/13/2015,2015,11,13,5,tabuk,124,33,26,54,56,17,4,118,39,0,1,0,157
51,1437,12/12/2015,2015,12,12,5,tabuk,155,15,15,71,47,22,15,136,34,0,1,0,170
52,1437,1/11/2016,2016,1,11,5,tabuk,106,12,21,36,39,14,8,90,28,0,1,0,118
53,1437,2/10/2016,2016,2,10,5,tabuk,123,25,28,40,46,25,9,117,31,0,1,0,148
54,1437,3/10/2016,2016,3,10,5,tabuk,108,13,9,50,33,23,6,83,38,0,1,0,121
55,1437,4/8/2016,2016,4,8,5,tabuk,99,24,18,39,37,22,7,82,41,0,1,0,123
56,1437,5/8/2016,2016,5,8,5,tabuk,146,13,24,44,52,29,10,109,50,0,1,0,159
57,1437,6/6/2016,2016,6,6,5,tabuk,118,11,21,39,42,20,7,89,40,0,1,0,129
58,1437,7/6/2016,2016,7,6,5,tabuk,86,32,18,26,38,26,10,76,42,0,1,0,118
59,1437,8/4/2016,2016,8,4,5,tabuk,114,29,25,30,49,28,11,97,46,0,1,0,143
60,1437,9/2/2016,2016,9,2,5,tabuk,110,14,19,45,39,19,2,89,35,0,1,0,124
61,1437,10/14/2015,2015,10,14,6,aljouf,35,5,10,14,11,5,0,29,11,0,1,0,40
62,1437,11/13/2015,2015,11,13,6,aljouf,57,7,17,19,14,11,3,52,12,0,1,0,64
63,1437,12/12/2015,2015,12,12,6,aljouf,24,6,7,15,3,2,3,22,8,0,1,0,30
64,1437,1/11/2016,2016,1,11,6,aljouf,36,1,16,13,7,1,0,26,11,0,1,0,37
65,1437,2/10/2016,2016,2,10,6,aljouf,39,4,5,11,17,7,3,33,10,0,1,0,43
66,1437,3/10/2016,2016,3,10,6,aljouf,35,0,7,8,12,5,3,32,3,0,1,0,35
67,1437,4/8/2016,2016,4,8,6,aljouf,50,3,14,16,19,4,0,42,11,0,1,0,53
68,1437,5/8/2016,2016,5,8,6,aljouf,47,10,12,25,13,7,0,51,6,0,1,0,57
69,1437,6/6/2016,2016,6,6,6,aljouf,63,6,12,25,24,5,3,45,24,0,1,0,69
70,1437,7/6/2016,2016,7,6,6,aljouf,42,6,4,8,15,10,11,24,24,0,1,0,48
71,1437,8/4/2016,2016,8,4,6,aljouf,41,5,7,4,17,10,8,24,22,0,1,0,46
72,1437,9/2/2016,2016,9,2,6,aljouf,48,4,10,21,10,2,9,42,10,0,1,0,52
73,1437,10/14/2015,2015,10,14,7,hail,82,15,5,35,26,23,8,87,10,0,1,0,97
74,1437,11/13/2015,2015,11,13,7,hail,77,8,6,27,22,19,11,63,22,0,1,0,85
75,1437,12/12/2015,2015,12,12,7,hail,81,6,6,28,23,19,11,65,22,0,1,0,87
76,1437,1/11/2016,2016,1,11,7,hail,82,9,4,27,24,20,16,81,10,0,1,0,91
77,1437,2/10/2016,2016,2,10,7,hail,71,9,5,36,21,14,4,68,12,0,1,0,80
78,1437,3/10/2016,2016,3,10,7,hail,56,10,2,30,19,10,5,55,11,0,1,0,66
79,1437,4/8/2016,2016,4,8,7,hail,71,11,2,35,24,14,7,73,9,0,1,0,82
80,1437,5/8/2016,2016,5,8,7,hail,77,8,1,32,29,18,5,78,7,0,1,0,85
81,1437,6/6/2016,2016,6,6,7,hail,65,6,2,27,19,16,7,62,9,0,1,0,71
82,1437,7/6/2016,2016,7,6,7,hail,66,9,2,27,23,15,8,59,16,0,1,0,75
83,1437,8/4/2016,2016,8,4,7,hail,43,13,3,21,16,10,6,46,10,0,1,0,56
84,1437,9/2/2016,2016,9,2,7,hail,56,1,2,21,15,11,8,50,7,0,1,0,57
85,1437,10/14/2015,2015,10,14,8,najran,24,1,6,15,3,1,0,8,17,0,1,0,25
86,1437,11/13/2015,2015,11,13,8,najran,54,3,17,30,6,3,1,27,30,0,1,0,57
87,1437,12/12/2015,2015,12,12,8,najran,56,2,20,32,4,2,0,30,28,0,1,0,58
88,1437,1/11/2016,2016,1,11,8,najran,27,6,8,16,7,2,0,12,21,0,1,0,33
89,1437,2/10/2016,2016,2,10,8,najran,33,3,10,16,9,1,0,14,22,0,1,0,36
90,1437,3/10/2016,2016,3,10,8,najran,45,3,11,15,12,10,0,24,24,0,1,0,48
91,1437,4/8/2016,2016,4,8,8,najran,52,6,12,18,15,13,0,35,23,0,1,0,58
92,1437,5/8/2016,2016,5,8,8,najran,66,7,15,21,18,16,3,26,47,0,1,0,73
93,1437,6/6/2016,2016,6,6,8,najran,58,36,21,24,23,20,6,30,64,0,1,0,94
94,1437,7/6/2016,2016,7,6,8,najran,55,8,18,22,10,8,5,26,37,0,1,0,63
95,1437,8/4/2016,2016,8,4,8,najran,69,6,24,26,13,9,3,29,46,0,1,0,75
96,1437,9/2/2016,2016,9,2,8,najran,78,8,9,34,24,13,6,41,45,0,1,0,86
97,1437,10/14/2015,2015,10,14,9,qassim,105,13,14,51,29,16,8,74,44,0,1,0,118
98,1437,11/13/2015,2015,11,13,9,qassim,153,12,36,58,51,16,4,86,79,0,1,0,165
99,1437,12/12/2015,2015,12,12,9,qassim,103,15,19,41,46,8,4,55,63,0,1,0,118
100,1437,1/11/2016,2016,1,11,9,qassim,110,12,18,42,45,15,2,60,62,0,1,0,122
101,1437,2/10/2016,2016,2,10,9,qassim,104,10,13,44,46,9,2,61,53,0,1,0,114
102,1437,3/10/2016,2016,3,10,9,qassim,105,14,16,38,45,14,6,56,63,0,1,0,119
103,1437,4/8/2016,2016,4,8,9,qassim,87,12,19,32,36,7,5,36,63,0,1,0,99
104,1437,5/8/2016,2016,5,8,9,qassim,101,18,23,37,48,7,4,47,72,0,1,0,119
105,1437,6/6/2016,2016,6,6,9,qassim,100,20,22,40,44,8,6,50,70,0,1,0,120
106,1437,7/6/2016,2016,7,6,9,qassim,148,15,38,52,61,8,4,49,114,0,1,0,163
107,1437,8/4/2016,2016,8,4,9,qassim,112,17,14,55,33,19,8,77,52,0,1,0,129
108,1437,9/2/2016,2016,9,2,9,qassim,115,12,27,48,43,6,3,49,78,0,1,0,127
109,1437,10/14/2015,2015,10,14,10,albaha,91,13,17,54,23,2,8,77,27,0,1,0,104
110,1437,11/13/2015,2015,11,13,10,albaha,116,20,23,64,32,9,8,112,24,0,1,0,136
111,1437,12/12/2015,2015,12,12,10,albaha,90,17,18,53,23,8,5,77,30,0,1,0,107
112,1437,1/11/2016,2016,1,11,10,albaha,61,13,13,30,22,7,2,64,10,0,1,0,74
113,1437,2/10/2016,2016,2,10,10,albaha,95,23,16,50,39,9,4,99,19,0,1,0,118
114,1437,3/10/2016,2016,3,10,10,albaha,80,11,11,39,23,11,7,60,31,0,1,0,91
115,1437,4/8/2016,2016,4,8,10,albaha,106,13,8,64,29,12,6,95,24,0,1,0,119
116,1437,5/8/2016,2016,5,8,10,albaha,94,9,10,56,22,13,2,76,27,0,1,0,103
117,1437,6/6/2016,2016,6,6,10,albaha,57,13,13,39,13,5,0,50,20,0,1,0,70
118,1437,7/6/2016,2016,7,6,10,albaha,93,3,12,41,28,11,4,75,21,0,1,0,96
119,1437,8/4/2016,2016,8,4,10,albaha,104,19,8,68,32,8,7,107,16,0,1,0,123
120,1437,9/2/2016,2016,9,2,10,albaha,76,10,16,40,19,5,6,76,10,0,1,0,86
121,1437,10/14/2015,2015,10,14,11,asir,185,51,58,112,38,13,15,203,33,0,1,0,236
122,1437,11/13/2015,2015,11,13,11,asir,167,24,36,102,31,11,11,148,43,0,1,0,191
123,1437,12/12/2015,2015,12,12,11,asir,175,45,59,80,37,21,23,160,60,0,1,0,220
124,1437,1/11/2016,2016,1,11,11,asir,175,49,53,84,40,21,26,181,43,0,1,0,224
125,1437,2/10/2016,2016,2,10,11,asir,149,36,30,96,38,6,15,134,51,0,1,0,185
126,1437,3/10/2016,2016,3,10,11,asir,152,28,46,82,27,13,12,149,31,0,1,0,180
127,1437,4/8/2016,2016,4,8,11,asir,171,20,35,97,36,11,12,151,40,0,1,0,191
128,1437,5/8/2016,2016,5,8,11,asir,172,51,52,96,29,17,29,178,45,0,1,0,223
129,1437,6/6/2016,2016,6,6,11,asir,162,43,56,96,29,16,8,152,53,0,1,0,205
130,1437,7/6/2016,2016,7,6,11,asir,189,47,63,90,40,19,24,195,41,0,1,0,236
131,1437,8/4/2016,2016,8,4,11,asir,188,34,60,93,37,18,14,184,38,0,1,0,222
132,1437,9/2/2016,2016,9,2,11,asir,196,32,58,94,50,13,13,165,63,0,1,0,228
133,1437,10/14/2015,2015,10,14,12,jazan,157,46,24,56,83,24,16,138,65,0,1,0,203
134,1437,11/13/2015,2015,11,13,12,jazan,143,41,27,51,66,23,17,79,105,0,1,0,184
135,1437,12/12/2015,2015,12,12,12,jazan,192,18,36,57,63,27,27,158,52,0,1,0,210
136,1437,1/11/2016,2016,1,11,12,jazan,163,21,24,51,58,29,22,129,55,0,1,0,184
137,1437,2/10/2016,2016,2,10,12,jazan,168,31,34,55,61,31,18,138,61,0,1,0,199
138,1437,3/10/2016,2016,3,10,12,jazan,140,36,34,44,51,30,17,123,53,0,1,0,176
139,1437,4/8/2016,2016,4,8,12,jazan,174,21,23,57,65,32,18,129,66,0,1,0,195
140,1437,5/8/2016,2016,5,8,12,jazan,197,42,31,67,79,46,16,152,87,0,1,0,239
141,1437,6/6/2016,2016,6,6,12,jazan,34,136,27,33,42,25,43,147,23,0,1,0,170
142,1437,7/6/2016,2016,7,6,12,jazan,123,39,23,42,61,27,9,57,105,0,1,0,162
143,1437,8/4/2016,2016,8,4,12,jazan,141,14,13,42,29,52,19,101,54,0,1,0,155
144,1437,9/2/2016,2016,9,2,12,jazan,150,32,23,45,67,31,16,110,72,0,1,0,182
145,1437,10/14/2015,2015,10,14,13,jeddah,257,62,38,89,76,59,57,188,131,0,1,0,319
146,1437,11/13/2015,2015,11,13,13,jeddah,277,88,41,101,95,64,64,179,186,0,1,0,365
147,1437,12/12/2015,2015,12,12,13,jeddah,267,64,38,94,86,59,54,157,174,0,1,0,331
148,1437,1/11/2016,2016,1,11,13,jeddah,273,51,34,101,77,61,51,151,173,0,1,0,324
149,1437,2/10/2016,2016,2,10,13,jeddah,260,50,46,107,62,52,43,159,151,0,1,0,310
150,1437,3/10/2016,2016,3,10,13,jeddah,282,42,61,91,65,51,56,153,171,0,1,0,324
151,1437,4/8/2016,2016,4,8,13,jeddah,197,47,35,87,55,41,26,118,126,0,1,0,244
152,1437,5/8/2016,2016,5,8,13,jeddah,277,31,41,89,71,65,42,137,171,0,1,0,308
153,1437,6/6/2016,2016,6,6,13,jeddah,269,28,24,95,79,54,45,146,151,0,1,0,297
154,1437,7/6/2016,2016,7,6,13,jeddah,280,28,19,159,72,35,23,173,135,0,1,0,308
155,1437,8/4/2016,2016,8,4,13,jeddah,260,43,37,77,85,65,39,175,128,0,1,0,303
156,1437,9/2/2016,2016,9,2,13,jeddah,243,39,31,98,79,50,24,148,134,0,1,0,282
157,1437,10/14/2015,2015,10,14,14,taif,346,91,65,166,136,45,25,273,164,0,1,0,437
158,1437,11/13/2015,2015,11,13,14,taif,331,104,45,88,210,55,37,318,117,0,1,0,435
159,1437,12/12/2015,2015,12,12,14,taif,311,128,36,85,229,45,44,348,91,0,1,0,439
160,1437,1/11/2016,2016,1,11,14,taif,395,82,60,123,153,109,32,331,146,0,1,0,477
161,1437,2/10/2016,2016,2,10,14,taif,421,95,85,92,163,112,64,352,164,0,1,0,516
162,1437,3/10/2016,2016,3,10,14,taif,450,83,116,125,160,112,20,386,147,0,1,0,533
163,1437,4/8/2016,2016,4,8,14,taif,489,86,69,136,175,134,61,422,153,0,1,0,575
164,1437,5/8/2016,2016,5,8,14,taif,344,46,66,123,94,71,36,249,141,0,1,0,390
165,1437,6/6/2016,2016,6,6,14,taif,493,123,75,148,177,151,65,278,338,0,1,0,616
166,1437,7/6/2016,2016,7,6,14,taif,310,61,35,99,185,40,12,258,113,0,1,0,371
167,1437,8/4/2016,2016,8,4,14,taif,327,67,36,91,122,84,61,258,136,0,1,0,394
168,1437,9/2/2016,2016,9,2,14,taif,290,81,31,121,142,47,30,262,109,0,1,0,371
169,1437,10/14/2015,2015,10,14,15,capital,213,24,29,55,89,42,22,152,85,0,1,0,237
170,1437,11/13/2015,2015,11,13,15,capital,237,58,35,100,83,49,28,200,95,0,1,0,295
171,1437,12/12/2015,2015,12,12,15,capital,212,44,33,57,90,52,24,167,89,0,1,0,256
172,1437,1/11/2016,2016,1,11,15,capital,256,58,41,102,98,48,25,203,111,0,1,0,314
173,1437,2/10/2016,2016,2,10,15,capital,172,19,24,51,56,38,22,107,84,0,1,0,191
174,1437,3/10/2016,2016,3,10,15,capital,169,74,27,51,47,44,74,143,100,0,1,0,243
175,1437,4/8/2016,2016,4,8,15,capital,183,55,21,62,78,41,36,147,91,0,1,0,238
176,1437,5/8/2016,2016,5,8,15,capital,207,35,30,70,67,49,26,151,91,0,1,0,242
177,1437,6/6/2016,2016,6,6,15,capital,284,67,41,64,83,69,94,217,134,0,1,0,351
178,1437,7/6/2016,2016,7,6,15,capital,228,63,43,106,80,48,14,171,120,0,1,0,291
179,1437,8/4/2016,2016,8,4,15,capital,171,23,29,62,45,38,20,105,89,0,1,0,194
180,1437,9/2/2016,2016,9,2,15,capital,219,43,27,59,80,64,32,132,130,0,1,0,262
181,1437,10/14/2015,2015,10,14,16,alqurayyat,28,1,6,13,6,2,2,22,7,0,1,0,29
182,1437,11/13/2015,2015,11,13,16,alqurayyat,39,15,13,17,11,6,7,39,15,0,1,0,54
183,1437,12/12/2015,2015,12,12,16,alqurayyat,22,3,2,15,6,2,0,19,6,0,1,0,25
184,1437,1/11/2016,2016,1,11,16,alqurayyat,15,1,3,8,3,1,1,14,2,0,1,0,16
185,1437,2/10/2016,2016,2,10,16,alqurayyat,18,3,3,10,6,1,1,14,7,0,1,0,21
186,1437,3/10/2016,2016,3,10,16,alqurayyat,20,0,2,10,2,6,0,14,6,0,1,0,20
187,1437,4/8/2016,2016,4,8,16,alqurayyat,38,5,9,15,13,2,4,32,11,0,1,0,43
188,1437,5/8/2016,2016,5,8,16,alqurayyat,28,12,15,14,7,3,1,26,14,0,1,0,40
189,1437,6/6/2016,2016,6,6,16,alqurayyat,30,3,5,13,7,6,2,15,18,0,1,0,33
190,1437,7/6/2016,2016,7,6,16,alqurayyat,19,2,4,8,5,3,1,14,7,0,1,0,21
191,1437,8/4/2016,2016,8,4,16,alqurayyat,13,0,2,8,1,2,0,10,3,0,1,0,13
192,1437,9/2/2016,2016,9,2,16,alqurayyat,30,1,9,16,4,2,0,28,3,0,1,0,31
193,1438,10/2/2016,2016,10,2,1,riyadh,329,34,60,129,102,45,27,193,170,0,1,0,363
194,1438,11/1/2016,2016,11,1,1,riyadh,370,34,36,159,118,55,36,231,173,0,1,0,404
195,1438,11/30/2016,2016,11,30,1,riyadh,381,47,64,142,117,76,29,259,169,0,1,0,428
196,1438,12/30/2016,2016,12,30,1,riyadh,396,30,85,113,136,52,40,248,178,0,1,0,426
197,1438,1/29/2017,2017,1,29,1,riyadh,346,40,39,124,144,65,14,238,148,0,1,0,386
198,1438,2/28/2017,2017,2,28,1,riyadh,297,20,32,112,82,81,10,185,132,0,1,0,317
199,1438,3/29/2017,2017,3,29,1,riyadh,343,57,35,86,167,68,44,217,183,0,1,0,400
200,1438,4/27/2017,2017,4,27,1,riyadh,338,30,69,122,93,47,37,194,174,0,1,0,368
201,1438,5/27/2017,2017,5,27,1,riyadh,355,49,86,111,159,32,16,183,221,0,1,0,404
202,1438,6/25/2017,2017,6,25,1,riyadh,312,60,83,108,54,77,50,183,189,0,1,0,372
203,1438,7/24/2017,2017,7,24,1,riyadh,279,32,48,58,94,64,47,152,159,0,1,0,311
204,1438,8/23/2017,2017,8,23,1,riyadh,323,38,102,124,57,37,41,197,164,0,1,0,361
205,1438,10/2/2016,2016,10,2,2,madinah,239,34,44,53,56,60,60,164,109,0,1,0,273
206,1438,11/1/2016,2016,11,1,2,madinah,252,40,44,53,75,60,60,161,131,0,1,0,292
207,1438,11/30/2016,2016,11,30,2,madinah,202,37,20,98,36,35,50,131,108,0,1,0,239
208,1438,12/30/2016,2016,12,30,2,madinah,203,56,37,52,60,71,39,115,144,0,1,0,259
209,1438,1/29/2017,2017,1,29,2,madinah,203,42,31,52,63,59,40,141,104,0,1,0,245
210,1438,2/28/2017,2017,2,28,2,madinah,190,26,28,44,57,49,38,119,97,0,1,0,216
211,1438,3/29/2017,2017,3,29,2,madinah,153,54,40,65,69,20,13,104,103,0,1,0,207
212,1438,4/27/2017,2017,4,27,2,madinah,226,38,41,49,63,58,53,132,132,0,1,0,264
213,1438,5/27/2017,2017,5,27,2,madinah,223,59,23,65,73,60,61,112,170,0,1,0,282
214,1438,6/25/2017,2017,6,25,2,madinah,189,29,32,43,55,49,39,99,119,0,1,0,218
215,1438,7/24/2017,2017,7,24,2,madinah,141,20,24,33,39,44,21,83,78,0,1,0,161
216,1438,8/23/2017,2017,8,23,2,madinah,206,55,33,54,67,56,51,132,129,0,1,0,261
217,1438,10/2/2016,2016,10,2,3,easternprovince,228,108,39,85,97,75,40,211,125,0,1,0,336
218,1438,11/1/2016,2016,11,1,3,easternprovince,337,63,55,133,117,41,54,282,118,0,1,0,400
