ID,hijri_year,gregorian_date,gregorian_year,gregorian_month,gregorian_day,region_number,region_name,male_count,female_count,age_under_18,age_18_to_30,age_30_to_40,age_40_to_50,age_over_50,saudi_national_count,non_saudi_national_count,death_flag,injured_flag,total_deaths,total_injuries
912,1438,8/23/2017,2017,8,23,12,jazan,35,3,11,13,8,1,5,31,7,1,0,38,0
913,1438,10/2/2016,2016,10,2,13,jeddah,38,1,3,11,12,9,4,19,20,1,0,39,0
914,1438,11/1/2016,2016,11,1,13,jeddah,42,1,7,11,9,8,8,13,30,1,0,43,0
915,1438,11/30/2016,2016,11,30,13,jeddah,28,3,5,6,8,8,4,8,23,1,0,31,0
916,1438,12/30/2016,2016,12,30,13,jeddah,32,3,4,12,6,9,4,13,22,1,0,35,0
917,1438,1/29/2017,2017,1,29,13,jeddah,38,2,4,13,9,8,6,17,23,1,0,40,0
918,1438,2/28/2017,2017,2,28,13,jeddah,36,1,3,12,10,5,7,16,21,1,0,37,0
919,1438,3/29/2017,2017,3,29,13,jeddah,33,2,4,11,6,7,7,15,20,1,0,35,0
920,1438,4/27/2017,2017,4,27,13,jeddah,33,4,3,13,8,8,5,12,25,1,0,37,0
921,1438,5/27/2017,2017,5,27,13,jeddah,34,4,4,9,8,7,10,16,22,1,0,38,0
922,1438,6/25/2017,2017,6,25,13,jeddah,28,6,5,5,17,4,3,13,21,1,0,34,0
923,1438,7/24/2017,2017,7,24,13,jeddah,26,1,2,8,7,6,4,15,12,1,0,27,0
924,1438,8/23/2017,2017,8,23,13,jeddah,25,3,3,9,6,5,5,11,17,1,0,28,0
925,1438,10/2/2016,2016,10,2,14,taif,41,4,1,9,17,11,7,28,17,1,0,45,0
926,1438,11/1/2016,2016,11,1,14,taif,36,6,3,12,15,9,3,28,14,1,0,42,0
927,1438,11/30/2016,2016,11,30,14,taif,43,9,6,12,11,14,9,25,27,1,0,52,0
928,1438,12/30/2016,2016,12,30,14,taif,35,3,11,5,10,3,9,19,19,1,0,38,0
929,1438,1/29/2017,2017,1,29,14,taif,30,3,5,9,8,9,2,16,17,1,0,33,0
930,1438,2/28/2017,2017,2,28,14,taif,28,1,6,10,8,2,3,21,8,1,0,29,0
931,1438,3/29/2017,2017,3,29,14,taif,41,4,6,11,10,6,12,22,23,1,0,45,0
932,1438,4/27/2017,2017,4,27,14,taif,43,7,7,11,14,9,9,25,25,1,0,50,0
933,1438,5/27/2017,2017,5,27,14,taif,30,3,5,6,8,8,6,23,10,1,0,33,0
934,1438,6/25/2017,2017,6,25,14,taif,52,10,13,16,12,14,7,40,22,1,0,62,0
935,1438,7/24/2017,2017,7,24,14,taif,32,1,2,4,12,11,4,26,7,1,0,33,0
936,1438,8/23/2017,2017,8,23,14,taif,41,4,5,13,12,9,6,31,14,1,0,45,0
937,1438,10/2/2016,2016,10,2,15,capital,47,0,2,17,12,6,10,29,18,1,0,47,0
938,1438,11/1/2016,2016,11,1,15,capital,46,6,3,21,11,7,10,38,14,1,0,52,0
939,1438,11/30/2016,2016,11,30,15,capital,58,10,9,28,12,9,10,36,32,1,0,68,0
940,1438,12/30/2016,2016,12,30,15,capital,43,9,5,13,9,10,15,28,24,1,0,52,0
941,1438,1/29/2017,2017,1,29,15,capital,50,18,10,15,17,5,21,42,26,1,0,68,0
942,1438,2/28/2017,2017,2,28,15,capital,47,8,5,7,11,13,19,30,25,1,0,55,0
943,1438,3/29/2017,2017,3,29,15,capital,52,12,2,9,13,8,32,29,35,1,0,64,0
944,1438,4/27/2017,2017,4,27,15,capital,48,12,7,21,9,6,17,39,21,1,0,60,0
945,1438,5/27/2017,2017,5,27,15,capital,43,14,11,13,9,4,20,38,19,1,0,57,0
946,1438,6/25/2017,2017,6,25,15,capital,64,14,5,20,18,25,10,48,30,1,0,78,0
947,1438,7/24/2017,2017,7,24,15,capital,47,10,1,14,9,6,27,34,23,1,0,57,0
948,1438,8/23/2017,2017,8,23,15,capital,45,7,5,9,12,8,18,14,38,1,0,52,0
949,1438,10/2/2016,2016,10,2,16,alqurayyat,5,2,1,0,2,2,2,7,0,1,0,7,0
950,1438,11/1/2016,2016,11,1,16,alqurayyat,4,1,2,1,1,1,0,5,0,1,0,5,0
951,1438,11/30/2016,2016,11,30,16,alqurayyat,10,0,2,4,2,0,2,8,2,1,0,10,0
952,1438,12/30/2016,2016,12,30,16,alqurayyat,4,0,1,1,1,1,0,1,3,1,0,4,0
953,1438,1/29/2017,2017,1,29,16,alqurayyat,8,2,3,4,0,1,2,10,0,1,0,10,0
954,1438,2/28/2017,2017,2,28,16,alqurayyat,5,0,0,3,0,1,1,5,0,1,0,5,0
955,1438,3/29/2017,2017,3,29,16,alqurayyat,3,0,2,1,0,0,0,3,0,1,0,3,0
956,1438,4/27/2017,2017,4,27,16,alqurayyat,3,0,2,0,1,0,0,2,1,1,0,3,0
957,1438,5/27/2017,2017,5,27,16,alqurayyat,3,4,4,0,1,1,1,2,5,1,0,7,0
958,1438,6/25/2017,2017,6,25,16,alqurayyat,8,1,1,6,0,1,1,8,1,1,0,9,0
959,1438,7/24/2017,2017,7,24,16,alqurayyat,7,1,4,2,1,0,1,6,2,1,0,8,0
960,1438,8/23/2017,2017,8,23,16,alqurayyat,5,1,2,2,1,0,1,4,2,1,0,6,0
961,1439,9/21/2017,2017,9,21,1,riyadh,95,5,9,38,27,12,14,46,54,1,0,100,0
962,1439,10/21/2017,2017,10,21,1,riyadh,93,5,9,38,25,14,12,46,52,1,0,98,0
963,1439,11/19/2017,2017,11,19,1,riyadh,94,11,22,13,35,24,11,59,46,1,0,105,0
964,1439,12/19/2017,2017,12,19,1,riyadh,85,6,29,22,19,13,8,49,42,1,0,91,0
965,1439,1/18/2018,2018,1,18,1,riyadh,95,1,15,35,26,12,8,52,44,1,0,96,0
966,1439,2/17/2018,2018,2,17,1,riyadh,89,7,35,33,10,13,5,41,55,1,0,96,0
967,1439,3/18/2018,2018,3,18,1,riyadh,67,16,22,19,29,9,4,44,39,1,0,83,0
968,1439,4/17/2018,2018,4,17,1,riyadh,66,9,11,23,20,14,7,42,33,1,0,75,0
969,1439,5/16/2018,2018,5,16,1,riyadh,75,7,12,28,25,12,5,34,48,1,0,82,0
970,1439,6/15/2018,2018,6,15,1,riyadh,92,8,21,40,19,15,5,55,45,1,0,100,0
971,1439,7/14/2018,2018,7,14,1,riyadh,60,5,13,21,15,9,7,28,37,1,0,65,0
972,1439,8/12/2018,2018,8,12,1,riyadh,93,7,16,37,29,8,10,53,47,1,0,100,0
973,1439,9/21/2017,2017,9,21,2,madinah,37,6,5,8,9,11,10,23,20,1,0,43,0
974,1439,10/21/2017,2017,10,21,2,madinah,36,9,5,9,11,7,13,15,30,1,0,45,0
975,1439,11/19/2017,2017,11,19,2,madinah,27,9,2,5,11,8,10,18,18,1,0,36,0
976,1439,12/19/2017,2017,12,19,2,madinah,37,5,4,10,13,8,7,29,13,1,0,42,0
977,1439,1/18/2018,2018,1,18,2,madinah,16,5,2,5,6,4,4,7,14,1,0,21,0
978,1439,2/17/2018,2018,2,17,2,madinah,29,7,6,11,7,6,6,21,15,1,0,36,0
979,1439,3/18/2018,2018,3,18,2,madinah,25,10,6,9,8,5,7,15,20,1,0,35,0
980,1439,4/17/2018,2018,4,17,2,madinah,19,4,6,11,5,1,0,10,13,1,0,23,0
981,1439,5/16/2018,2018,5,16,2,madinah,60,13,12,17,16,14,14,25,48,1,0,73,0
982,1439,6/15/2018,2018,6,15,2,madinah,49,6,8,15,14,9,9,25,30,1,0,55,0
983,1439,7/14/2018,2018,7,14,2,madinah,26,13,7,13,7,4,8,13,26,1,0,39,0
984,1439,8/12/2018,2018,8,12,2,madinah,29,6,5,13,7,5,5,14,21,1,0,35,0
985,1439,9/21/2017,2017,9,21,3,easternprovince,58,4,6,23,16,10,7,34,28,1,0,62,0
986,1439,10/21/2017,2017,10,21,3,easternprovince,65,4,6,26,19,8,10,35,34,1,0,69,0
987,1439,11/19/2017,2017,11,19,3,easternprovince,54,4,4,19,14,12,9,35,23,1,0,58,0
988,1439,12/19/2017,2017,12,19,3,easternprovince,67,12,11,29,22,7,10,43,36,1,0,79,0
989,1439,1/18/2018,2018,1,18,3,easternprovince,36,4,3,12,11,5,9,22,18,1,0,40,0
990,1439,2/17/2018,2018,2,17,3,easternprovince,35,7,6,14,13,5,4,25,17,1,0,42,0
991,1439,3/18/2018,2018,3,18,3,easternprovince,50,3,4,23,7,7,12,29,24,1,0,53,0
992,1439,4/17/2018,2018,4,17,3,easternprovince,58,2,7,22,11,12,8,42,18,1,0,60,0
993,1439,5/16/2018,2018,5,16,3,easternprovince,51,2,3,23,14,5,8,22,31,1,0,53,0
994,1439,6/15/2018,2018,6,15,3,easternprovince,47,8,2,27,15,5,6,31,24,1,0,55,0
995,1439,7/14/2018,2018,7,14,3,easternprovince,43,2,7,14,11,8,5,22,23,1,0,45,0
996,1439,8/12/2018,2018,8,12,3,easternprovince,43,2,7,14,11,9,4,24,21,1,0,45,0
997,1439,9/21/2017,2017,9,21,4,northernborders,5,1,1,1,2,0,2,2,4,1,0,6,0
998,1439,10/21/2017,2017,10,21,4,northernborders,5,0,1,1,1,0,2,3,2,1,0,5,0
999,1439,11/19/2017,2017,11,19,4,northernborders,9,0,2,1,4,1,1,7,2,1,0,9,0
1000,1439,12/19/2017,2017,12,19,4,northernborders,7,1,2,3,1,1,1,6,2,1,0,8,0
1001,1439,1/18/2018,2018,1,18,4,northernborders,5,0,0,3,1,1,0,3,2,1,0,5,0
1002,1439,2/17/2018,2018,2,17,4,northernborders,2,1,1,0,1,0,1,3,0,1,0,3,0
1003,1439,3/18/2018,2018,3,18,4,northernborders,8,2,4,2,2,1,1,4,6,1,0,10,0
1004,1439,4/17/2018,2018,4,17,4,northernborders,6,1,1,0,3,1,2,5,2,1,0,7,0
1005,1439,5/16/2018,2018,5,16,4,northernborders,4,0,2,2,0,0,0,4,0,1,0,4,0
1006,1439,6/15/2018,2018,6,15,4,northernborders,2,0,0,0,2,0,0,1,1,1,0,2,0
1007,1439,7/14/2018,2018,7,14,4,northernborders,8,0,0,7,1,0,0,8,0,1,0,8,0
1008,1439,8/12/2018,2018,8,12,4,northernborders,6,2,2,1,3,1,1,5,3,1,0,8,0
1009,1439,9/21/2017,2017,9,21,5,tabuk,22,2,2,12,3,2,5,20,4,1,0,24,0
1010,1439,10/21/2017,2017,10,21,5,tabuk,22,1,3,13,1,2,4,18,5,1,0,23,0
1011,1439,11/19/2017,2017,11,19,5,tabuk,25,9,7,11,8,3,5,29,5,1,0,34,0
1012,1439,12/19/2017,2017,12,19,5,tabuk,20,1,1,7,6,2,5,16,5,1,0,21,0
1013,1439,1/18/2018,2018,1,18,5,tabuk,26,4,5,13,6,5,1,21,9,1,0,30,0
1014,1439,2/17/2018,2018,2,17,5,tabuk,15,1,1,4,6,5,0,10,6,1,0,16,0
1015,1439,3/18/2018,2018,3,18,5,tabuk,17,2,0,11,4,0,4,11,8,1,0,19,0
1016,1439,4/17/2018,2018,4,17,5,tabuk,18,1,3,9,2,1,4,17,2,1,0,19,0
1017,1439,5/16/2018,2018,5,16,5,tabuk,35,5,6,15,11,2,6,26,14,1,0,40,0
1018,1439,6/15/2018,2018,6,15,5,tabuk,24,4,3,10,8,5,2,25,3,1,0,28,0
1019,1439,7/14/2018,2018,7,14,5,tabuk,17,4,3,5,7,4,2,10,11,1,0,21,0
1020,1439,8/12/2018,2018,8,12,5,tabuk,15,3,2,4,5,4,3,14,4,1,0,18,0
1021,1439,9/21/2017,2017,9,21,6,aljouf,8,0,1,4,1,2,0,4,4,1,0,8,0
1022,1439,10/21/2017,2017,10,21,6,aljouf,9,0,2,4,3,0,0,9,0,1,0,9,0
1023,1439,11/19/2017,2017,11,19,6,aljouf,4,2,1,1,2,2,0,4,2,1,0,6,0
1024,1439,12/19/2017,2017,12,19,6,aljouf,9,0,0,4,4,1,0,7,2,1,0,9,0
1025,1439,1/18/2018,2018,1,18,6,aljouf,5,0,1,0,2,2,0,2,3,1,0,5,0
1026,1439,2/17/2018,2018,2,17,6,aljouf,9,2,2,4,3,0,2,9,2,1,0,11,0
1027,1439,3/18/2018,2018,3,18,6,aljouf,6,1,2,1,3,0,1,7,0,1,0,7,0
1028,1439,4/17/2018,2018,4,17,6,aljouf,8,2,3,3,2,0,2,6,4,1,0,10,0
1029,1439,5/16/2018,2018,5,16,6,aljouf,6,3,4,3,0,2,0,9,0,1,0,9,0
1030,1439,6/15/2018,2018,6,15,6,aljouf,7,5,3,6,1,2,0,10,2,1,0,12,0
1031,1439,7/14/2018,2018,7,14,6,aljouf,10,0,1,6,1,1,1,8,2,1,0,10,0
1032,1439,8/12/2018,2018,8,12,6,aljouf,4,2,1,2,0,1,2,5,1,1,0,6,0
1033,1439,9/21/2017,2017,9,21,7,hail,8,1,0,5,4,0,0,7,2,1,0,9,0
1034,1439,10/21/2017,2017,10,21,7,hail,18,2,2,11,3,3,1,18,2,1,0,20,0
1035,1439,11/19/2017,2017,11,19,7,hail,28,1,1,17,5,4,2,26,3,1,0,29,0
1036,1439,12/19/2017,2017,12,19,7,hail,12,1,3,5,3,2,0,11,2,1,0,13,0
1037,1439,1/18/2018,2018,1,18,7,hail,13,1,1,7,3,3,0,11,3,1,0,14,0
1038,1439,2/17/2018,2018,2,17,7,hail,8,1,0,3,4,2,0,7,2,1,0,9,0
1039,1439,3/18/2018,2018,3,18,7,hail,6,0,1,2,2,1,0,5,1,1,0,6,0
1040,1439,4/17/2018,2018,4,17,7,hail,27,1,2,12,8,4,2,25,3,1,0,28,0
1041,1439,5/16/2018,2018,5,16,7,hail,15,1,1,7,4,2,2,14,2,1,0,16,0
1042,1439,6/15/2018,2018,6,15,7,hail,22,1,0,7,12,4,0,14,9,1,0,23,0
1043,1439,7/14/2018,2018,7,14,7,hail,12,0,0,7,3,2,0,10,2,1,0,12,0
1044,1439,8/12/2018,2018,8,12,7,hail,11,3,3,4,3,3,1,12,2,1,0,14,0
1045,1439,9/21/2017,2017,9,21,8,najran,14,6,4,3,8,4,1,8,12,1,0,20,0
1046,1439,10/21/2017,2017,10,21,8,najran,13,0,1,6,4,1,1,8,5,1,0,13,0
1047,1439,11/19/2017,2017,11,19,8,najran,13,1,3,3,0,3,5,9,5,1,0,14,0
1048,1439,12/19/2017,2017,12,19,8,najran,13,2,3,5,5,1,1,10,5,1,0,15,0
1049,1439,1/18/2018,2018,1,18,8,najran,12,1,1,7,3,0,2,11,2,1,0,13,0
1050,1439,2/17/2018,2018,2,17,8,najran,6,0,1,1,1,0,3,1,5,1,0,6,0
1051,1439,3/18/2018,2018,3,18,8,najran,19,2,1,7,6,1,6,11,10,1,0,21,0
1052,1439,4/17/2018,2018,4,17,8,najran,9,0,0,1,4,1,3,5,4,1,0,9,0
1053,1439,5/16/2018,2018,5,16,8,najran,19,3,2,7,3,8,2,11,11,1,0,22,0
1054,1439,6/15/2018,2018,6,15,8,najran,13,1,4,3,2,3,2,11,3,1,0,14,0
1055,1439,7/14/2018,2018,7,14,8,najran,12,3,1,6,5,2,1,5,10,1,0,15,0
1056,1439,8/12/2018,2018,8,12,8,najran,13,1,3,3,0,3,5,7,7,1,0,14,0
1057,1439,9/21/2017,2017,9,21,9,qassim,24,0,0,11,10,2,1,13,11,1,0,24,0
1058,1439,10/21/2017,2017,10,21,9,qassim,18,1,2,9,3,3,2,14,5,1,0,19,0
1059,1439,11/19/2017,2017,11,19,9,qassim,14,2,2,3,4,2,5,10,6,1,0,16,0
1060,1439,12/19/2017,2017,12,19,9,qassim,24,3,4,7,11,3,2,15,12,1,0,27,0
1061,1439,1/18/2018,2018,1,18,9,qassim,26,1,1,9,7,4,6,18,9,1,0,27,0
1062,1439,2/17/2018,2018,2,17,9,qassim,11,1,1,5,4,1,1,8,4,1,0,12,0
1063,1439,3/18/2018,2018,3,18,9,qassim,23,0,2,8,12,1,0,14,9,1,0,23,0
1064,1439,4/17/2018,2018,4,17,9,qassim,11,1,2,2,6,1,1,7,5,1,0,12,0
1065,1439,5/16/2018,2018,5,16,9,qassim,22,0,3,9,7,2,1,9,13,1,0,22,0
1066,1439,6/15/2018,2018,6,15,9,qassim,15,2,2,4,5,2,4,10,7,1,0,17,0
1067,1439,7/14/2018,2018,7,14,9,qassim,12,0,0,6,6,0,0,7,5,1,0,12,0
1068,1439,8/12/2018,2018,8,12,9,qassim,13,1,3,6,2,2,1,9,5,1,0,14,0
1069,1439,9/21/2017,2017,9,21,10,albaha,16,1,1,7,3,4,2,14,3,1,0,17,0
1070,1439,10/21/2017,2017,10,21,10,albaha,7,0,4,1,0,1,1,7,0,1,0,7,0
1071,1439,11/19/2017,2017,11,19,10,albaha,8,0,2,3,1,1,1,6,2,1,0,8,0
1072,1439,12/19/2017,2017,12,19,10,albaha,6,0,2,1,1,0,2,6,0,1,0,6,0
1073,1439,1/18/2018,2018,1,18,10,albaha,14,0,1,7,6,0,0,5,9,1,0,14,0
1074,1439,2/17/2018,2018,2,17,10,albaha,6,1,0,4,1,1,1,7,0,1,0,7,0
1075,1439,3/18/2018,2018,3,18,10,albaha,11,3,1,4,4,1,4,13,1,1,0,14,0
1076,1439,4/17/2018,2018,4,17,10,albaha,2,3,1,2,1,0,1,4,1,1,0,5,0
1077,1439,5/16/2018,2018,5,16,10,albaha,6,0,1,2,2,1,0,4,2,1,0,6,0
1078,1439,6/15/2018,2018,6,15,10,albaha,7,3,1,3,3,0,3,7,3,1,0,10,0
1079,1439,7/14/2018,2018,7,14,10,albaha,9,1,1,2,0,1,6,10,0,1,0,10,0
1080,1439,8/12/2018,2018,8,12,10,albaha,6,1,0,3,0,1,3,6,1,1,0,7,0
1081,1439,9/21/2017,2017,9,21,11,asir,52,6,12,24,14,4,4,45,13,1,0,58,0
1082,1439,10/21/2017,2017,10,21,11,asir,54,5,13,21,16,2,7,38,21,1,0,59,0
1083,1439,11/19/2017,2017,11,19,11,asir,60,2,4,24,11,9,14,42,20,1,0,62,0
1084,1439,12/19/2017,2017,12,19,11,asir,47,6,9,13,11,7,13,46,7,1,0,53,0
1085,1439,1/18/2018,2018,1,18,11,asir,40,9,6,16,11,7,9,34,15,1,0,49,0
1086,1439,2/17/2018,2018,2,17,11,asir,48,5,8,15,12,6,12,42,11,1,0,53,0
1087,1439,3/18/2018,2018,3,18,11,asir,43,3,7,17,14,2,6,30,16,1,0,46,0
1088,1439,4/17/2018,2018,4,17,11,asir,69,3,10,34,18,2,8,61,11,1,0,72,0
1089,1439,5/16/2018,2018,5,16,11,asir,54,6,6,27,10,7,10,45,15,1,0,60,0
1090,1439,6/15/2018,2018,6,15,11,asir,66,8,13,31,16,6,8,53,21,1,0,74,0
1091,1439,7/14/2018,2018,7,14,11,asir,45,5,10,17,10,4,9,38,12,1,0,50,0
1092,1439,8/12/2018,2018,8,12,11,asir,54,6,6,27,13,5,9,44,16,1,0,60,0
1093,1439,9/21/2017,2017,9,21,12,jazan,54,4,9,22,15,4,8,39,19,1,0,58,0
1094,1439,10/21/2017,2017,10,21,12,jazan,48,7,11,15,15,6,8,37,18,1,0,55,0
1095,1439,11/19/2017,2017,11,19,12,jazan,42,8,10,21,9,3,7,37,13,1,0,50,0
1096,1439,12/19/2017,2017,12,19,12,jazan,56,9,14,32,3,7,9,45,20,1,0,65,0
1097,1439,1/18/2018,2018,1,18,12,jazan,38,6,14,11,3,7,9,34,10,1,0,44,0
1098,1439,2/17/2018,2018,2,17,12,jazan,38,2,6,12,13,3,6,31,9,1,0,40,0
1099,1439,3/18/2018,2018,3,18,12,jazan,30,5,4,10,12,3,6,26,9,1,0,35,0
1100,1439,4/17/2018,2018,4,17,12,jazan,34,3,5,15,10,2,5,29,8,1,0,37,0
1101,1439,5/16/2018,2018,5,16,12,jazan,35,4,5,12,10,3,9,27,12,1,0,39,0
1102,1439,6/15/2018,2018,6,15,12,jazan,3,40,13,12,8,6,4,34,9,1,0,43,0
1103,1439,7/14/2018,2018,7,14,12,jazan,37,10,7,13,14,5,8,30,17,1,0,47,0
1104,1439,8/12/2018,2018,8,12,12,jazan,49,1,8,15,16,6,5,34,16,1,0,50,0
1105,1439,9/21/2017,2017,9,21,13,jeddah,27,4,3,8,7,6,7,12,19,1,0,31,0
1106,1439,10/21/2017,2017,10,21,13,jeddah,27,5,3,11,8,6,4,18,14,1,0,32,0
1107,1439,11/19/2017,2017,11,19,13,jeddah,26,0,3,8,7,5,3,9,17,1,0,26,0
1108,1439,12/19/2017,2017,12,19,13,jeddah,29,2,1,12,10,7,1,18,13,1,0,31,0
1109,1439,1/18/2018,2018,1,18,13,jeddah,16,1,3,4,3,3,4,8,9,1,0,17,0
1110,1439,2/17/2018,2018,2,17,13,jeddah,26,0,2,8,5,7,4,12,14,1,0,26,0
1111,1439,3/18/2018,2018,3,18,13,jeddah,20,7,3,9,5,6,4,11,16,1,0,27,0
1112,1439,4/17/2018,2018,4,17,13,jeddah,36,5,4,14,12,6,5,15,26,1,0,41,0
1113,1439,5/16/2018,2018,5,16,13,jeddah,29,3,3,12,7,6,4,8,24,1,0,32,0
1114,1439,6/15/2018,2018,6,15,13,jeddah,28,4,1,12,10,5,4,11,21,1,0,32,0
1115,1439,7/14/2018,2018,7,14,13,jeddah,20,2,0,9,6,4,3,13,9,1,0,22,0
1116,1439,8/12/2018,2018,8,12,13,jeddah,18,2,0,10,5,3,2,7,13,1,0,20,0
1117,1439,9/21/2017,2017,9,21,14,taif,9,19,2,7,6,8,5,21,7,1,0,28,0
1118,1439,10/21/2017,2017,10,21,14,taif,28,0,2,7,8,7,4,14,14,1,0,28,0
1119,1439,11/19/2017,2017,11,19,14,taif,36,1,8,12,8,4,5,24,13,1,0,37,0
1120,1439,12/19/2017,2017,12,19,14,taif,29,6,7,6,7,7,8,21,14,1,0,35,0
1121,1439,1/18/2018,2018,1,18,14,taif,26,2,5,7,7,4,5,20,8,1,0,28,0
1122,1439,2/17/2018,2018,2,17,14,taif,30,3,6,8,8,6,5,24,9,1,0,33,0
1123,1439,3/18/2018,2018,3,18,14,taif,31,3,5,7,10,9,3,29,5,1,0,34,0
1124,1439,4/17/2018,2018,4,17,14,taif,24,9,6,8,12,6,1,24,9,1,0,33,0
1125,1439,5/16/2018,2018,5,16,14,taif,32,7,5,9,12,10,3,28,11,1,0,39,0
1126,1439,6/15/2018,2018,6,15,14,taif,11,6,2,4,5,3,3,13,4,1,0,17,0
1127,1439,7/14/2018,2018,7,14,14,taif,9,2,1,2,5,1,2,8,3,1,0,11,0
1128,1439,8/12/2018,2018,8,12,14,taif,26,6,2,12,13,4,1,26,6,1,0,32,0
1129,1439,9/21/2017,2017,9,21,15,capital,51,7,3,20,14,11,10,36,22,1,0,58,0
1130,1439,10/21/2017,2017,10,21,15,capital,57,4,7,13,12,17,12,38,23,1,0,61,0
1131,1439,11/19/2017,2017,11,19,15,capital,34,14,4,9,9,2,24,30,18,1,0,48,0
1132,1439,12/19/2017,2017,12,19,15,capital,38,8,2,11,8,5,20,34,12,1,0,46,0
1133,1439,1/18/2018,2018,1,18,15,capital,36,7,4,7,6,12,14,25,18,1,0,43,0
1134,1439,2/17/2018,2018,2,17,15,capital,40,9,3,9,7,7,23,34,15,1,0,49,0
1135,1439,3/18/2018,2018,3,18,15,capital,27,3,1,5,5,4,15,17,13,1,0,30,0
1136,1439,4/17/2018,2018,4,17,15,capital,24,10,4,5,4,3,18,15,19,1,0,34,0
1137,1439,5/16/2018,2018,5,16,15,capital,63,16,7,18,9,16,29,42,37,1,0,79,0
1138,1439,6/15/2018,2018,6,15,15,capital,49,11,5,10,17,9,19,35,25,1,0,60,0
1139,1439,7/14/2018,2018,7,14,15,capital,36,6,4,10,10,2,16,25,17,1,0,42,0
1140,1439,8/12/2018,2018,8,12,15,capital,48,11,3,8,7,10,31,31,28,1,0,59,0
1141,1439,9/21/2017,2017,9,21,16,alqurayyat,0,0,0,0,0,0,0,0,0,1,0,0,0
1142,1439,10/21/2017,2017,10,21,16,alqurayyat,12,1,3,6,3,1,0,12,1,1,0,13,0
1143,1439,11/19/2017,2017,11,19,16,alqurayyat,8,1,1,5,2,1,0,7,2,1,0,9,0
1144,1439,12/19/2017,2017,12,19,16,alqurayyat,2,0,0,1,0,0,1,2,0,1,0,2,0
1145,1439,1/18/2018,2018,1,18,16,alqurayyat,4,0,0,1,1,0,2,4,0,1,0,4,0
1146,1439,2/17/2018,2018,2,17,16,alqurayyat,0,0,0,0,0,0,0,0,0,1,0,0,0
1147,1439,3/18/2018,2018,3,18,16,alqurayyat,5,0,3,1,0,1,0,4,1,1,0,5,0
1148,1439,4/17/2018,2018,4,17,16,alqurayyat,0,0,0,0,0,0,0,0,0,1,0,0,0
1149,1439,5/16/2018,2018,5,16,16,alqurayyat,5,3,1,3,1,0,3,3,5,1,0,8,0
1150,1439,6/15/2018,2018,6,15,16,alqurayyat,1,1,1,0,1,0,0,2,0,1,0,2,0
1151,1439,7/14/2018,2018,7,14,16,alqurayyat,4,0,0,3,0,0,1,4,0,1,0,4,0
1152,1439,8/12/2018,2018,8,12,16,alqurayyat,6,2,2,2,1,2,1,7,1,1,0,8,0
